X,Y,Z
5.767575300000000279e+05,5.188144110000000335e+06,1.580500000000000114e+02
5.767588499999999767e+05,5.188143070000000298e+06,1.578000000000000114e+02
5.767368599999999860e+05,5.188159969999999739e+06,1.614799999999999898e+02
5.767385100000000093e+05,5.188158679999999702e+06,1.612899999999999920e+02
5.767399599999999627e+05,5.188157570000000298e+06,1.611599999999999966e+02
5.767410400000000373e+05,5.188156709999999963e+06,1.609699999999999989e+02
5.767562000000000698e+05,5.188145020000000484e+06,1.583199999999999932e+02
5.767574899999999907e+05,5.188144060000000522e+06,1.580399999999999920e+02
5.767587500000000000e+05,5.188143060000000522e+06,1.577899999999999920e+02
5.767159100000000326e+05,5.188176509999999776e+06,1.630200000000000102e+02
5.767380799999999581e+05,5.188158940000000410e+06,1.613400000000000034e+02
5.767395899999999674e+05,5.188157740000000224e+06,1.611800000000000068e+02
5.767406900000000605e+05,5.188156929999999702e+06,1.610099999999999909e+02
5.767558499999999767e+05,5.188145200000000186e+06,1.583799999999999955e+02
5.767570999999999767e+05,5.188144230000000447e+06,1.581299999999999955e+02
5.767583699999999953e+05,5.188143280000000261e+06,1.578600000000000136e+02
5.767244699999999721e+05,5.188169610000000335e+06,1.625500000000000114e+02
5.767379899999999907e+05,5.188158940000000410e+06,1.613499999999999943e+02
5.767395500000000466e+05,5.188157709999999963e+06,1.611700000000000159e+02
5.767406400000000140e+05,5.188156879999999888e+06,1.610099999999999909e+02
5.767558200000000652e+05,5.188145139999999665e+06,1.583600000000000136e+02
5.767570300000000279e+05,5.188144179999999702e+06,1.581500000000000057e+02
5.767586800000000512e+05,5.188142940000000410e+06,1.577700000000000102e+02
5.767275000000000000e+05,5.188167100000000559e+06,1.623400000000000034e+02
5.767377800000000279e+05,5.188159000000000000e+06,1.613700000000000045e+02
5.767393499999999767e+05,5.188157770000000484e+06,1.611899999999999977e+02
5.767404400000000605e+05,5.188156940000000410e+06,1.610200000000000102e+02
5.767555999999999767e+05,5.188145219999999739e+06,1.583799999999999955e+02
5.767568299999999581e+05,5.188144259999999776e+06,1.581500000000000057e+02
5.767129599999999627e+05,5.188178549999999814e+06,1.637700000000000102e+02
5.767368800000000047e+05,5.188159610000000335e+06,1.614699999999999989e+02
5.767383499999999767e+05,5.188158469999999739e+06,1.613000000000000114e+02
5.767396099999999860e+05,5.188157469999999739e+06,1.611599999999999966e+02
5.767407099999999627e+05,5.188156639999999665e+06,1.610000000000000000e+02
5.767559000000000233e+05,5.188144889999999665e+06,1.583400000000000034e+02
5.767571500000000233e+05,5.188143919999999925e+06,1.580800000000000125e+02
5.767130799999999581e+05,5.188178310000000522e+06,1.638499999999999943e+02
5.767371099999999860e+05,5.188159360000000335e+06,1.614500000000000171e+02
5.767383499999999767e+05,5.188158379999999888e+06,1.613100000000000023e+02
5.767398100000000559e+05,5.188157250000000000e+06,1.611200000000000045e+02
5.767408800000000047e+05,5.188156410000000149e+06,1.609699999999999989e+02
5.767561099999999860e+05,5.188144639999999665e+06,1.582800000000000011e+02
5.767573800000000047e+05,5.188143690000000410e+06,1.580300000000000011e+02
5.767137299999999814e+05,5.188177830000000075e+06,1.632599999999999909e+02
5.767367399999999907e+05,5.188159540000000037e+06,1.614799999999999898e+02
5.767380500000000466e+05,5.188158530000000261e+06,1.613300000000000125e+02
5.767396400000000140e+05,5.188157270000000484e+06,1.611500000000000057e+02
5.767407399999999907e+05,5.188156440000000410e+06,1.609900000000000091e+02
5.767560000000000000e+05,5.188144639999999665e+06,1.583000000000000114e+02
5.767572700000000186e+05,5.188143679999999702e+06,1.580399999999999920e+02
5.767355999999999767e+05,5.188160370000000112e+06,1.616700000000000159e+02
5.767370899999999674e+05,5.188159219999999739e+06,1.614200000000000159e+02
5.767383100000000559e+05,5.188158240000000224e+06,1.613100000000000023e+02
5.767396700000000419e+05,5.188157190000000410e+06,1.611200000000000045e+02
5.767407500000000000e+05,5.188156339999999851e+06,1.609799999999999898e+02
5.767560100000000093e+05,5.188144530000000261e+06,1.582899999999999920e+02
5.767572800000000279e+05,5.188143580000000075e+06,1.580399999999999920e+02
5.767357099999999627e+05,5.188160179999999702e+06,1.616599999999999966e+02
5.767371099999999860e+05,5.188159110000000335e+06,1.614099999999999966e+02
5.767388100000000559e+05,5.188157780000000261e+06,1.612500000000000000e+02
5.767399400000000605e+05,5.188156889999999665e+06,1.610800000000000125e+02
5.767551300000000047e+05,5.188145139999999665e+06,1.584300000000000068e+02
5.767563699999999953e+05,5.188144200000000186e+06,1.582000000000000171e+02
5.767576900000000605e+05,5.188143139999999665e+06,1.579300000000000068e+02
5.767296900000000605e+05,5.188164879999999888e+06,1.621400000000000148e+02
5.767369200000000419e+05,5.188159179999999702e+06,1.614200000000000159e+02
5.767387199999999721e+05,5.188157759999999776e+06,1.612599999999999909e+02
5.767398499999999767e+05,5.188156870000000112e+06,1.610800000000000125e+02
5.767409100000000326e+05,5.188156040000000037e+06,1.609699999999999989e+02
5.767562399999999907e+05,5.188144179999999702e+06,1.582100000000000080e+02
5.767575300000000279e+05,5.188143200000000186e+06,1.579600000000000080e+02
5.767359000000000233e+05,5.188159860000000335e+06,1.616100000000000136e+02
5.767371900000000605e+05,5.188158879999999888e+06,1.614099999999999966e+02
5.767387900000000373e+05,5.188157629999999888e+06,1.612400000000000091e+02
5.767398599999999860e+05,5.188156770000000484e+06,1.610600000000000023e+02
5.767414400000000605e+05,5.188155549999999814e+06,1.609099999999999966e+02
5.767562099999999627e+05,5.188144120000000112e+06,1.582000000000000171e+02
5.767574899999999907e+05,5.188143150000000373e+06,1.579600000000000080e+02
5.767353900000000140e+05,5.188160190000000410e+06,1.616200000000000045e+02
5.767365000000000000e+05,5.188159310000000522e+06,1.614600000000000080e+02
5.767383000000000466e+05,5.188157900000000373e+06,1.613199999999999932e+02
5.767394500000000698e+05,5.188157030000000261e+06,1.611299999999999955e+02
5.767405100000000093e+05,5.188156190000000410e+06,1.609900000000000091e+02
5.767556099999999860e+05,5.188144520000000484e+06,1.583199999999999932e+02
5.767568399999999674e+05,5.188143530000000261e+06,1.580699999999999932e+02
5.767129699999999721e+05,5.188177900000000373e+06,1.634699999999999989e+02
5.767357099999999627e+05,5.188159850000000559e+06,1.615900000000000034e+02
5.767367900000000373e+05,5.188159020000000484e+06,1.614200000000000159e+02
5.767386500000000233e+05,5.188157560000000522e+06,1.612500000000000000e+02
5.767397099999999627e+05,5.188156719999999739e+06,1.610800000000000125e+02
5.767411800000000512e+05,5.188155549999999814e+06,1.609200000000000159e+02
5.767558599999999860e+05,5.188144200000000186e+06,1.582599999999999909e+02
5.767571600000000326e+05,5.188143219999999739e+06,1.579900000000000091e+02
5.767259500000000698e+05,5.188167500000000000e+06,1.624000000000000057e+02
5.767359799999999814e+05,5.188159580000000075e+06,1.615399999999999920e+02
5.767373200000000652e+05,5.188158509999999776e+06,1.613799999999999955e+02
5.767389200000000419e+05,5.188157259999999776e+06,1.612199999999999989e+02
5.767400000000000000e+05,5.188156400000000373e+06,1.610399999999999920e+02
5.767549599999999627e+05,5.188144820000000298e+06,1.584200000000000159e+02
5.767562099999999627e+05,5.188143870000000112e+06,1.581700000000000159e+02
5.767574799999999814e+05,5.188142879999999888e+06,1.579200000000000159e+02
5.767351700000000419e+05,5.188160139999999665e+06,1.616500000000000057e+02
5.767362299999999814e+05,5.188159299999999814e+06,1.614799999999999898e+02
5.767387199999999721e+05,5.188157330000000075e+06,1.612400000000000091e+02
5.767398000000000466e+05,5.188156490000000224e+06,1.610500000000000114e+02
5.767408800000000047e+05,5.188155629999999888e+06,1.609600000000000080e+02
5.767555799999999581e+05,5.188144250000000000e+06,1.583000000000000114e+02
5.767568800000000047e+05,5.188143259999999776e+06,1.580200000000000102e+02
5.767160600000000559e+05,5.188175270000000484e+06,1.627800000000000011e+02
5.767356900000000605e+05,5.188159639999999665e+06,1.615500000000000114e+02
5.767369699999999721e+05,5.188158610000000335e+06,1.614099999999999966e+02
5.767387800000000279e+05,5.188157200000000186e+06,1.612299999999999898e+02
5.767399000000000233e+05,5.188156299999999814e+06,1.610399999999999920e+02
5.767548599999999860e+05,5.188144709999999963e+06,1.584300000000000068e+02
5.767561199999999953e+05,5.188143770000000484e+06,1.581700000000000159e+02
5.767573800000000047e+05,5.188142759999999776e+06,1.579099999999999966e+02
5.767347500000000000e+05,5.188160270000000484e+06,1.616899999999999977e+02
5.767358200000000652e+05,5.188159450000000186e+06,1.615200000000000102e+02
5.767369500000000698e+05,5.188158560000000522e+06,1.614099999999999966e+02
5.767388499999999767e+05,5.188157070000000298e+06,1.612199999999999989e+02
5.767399899999999907e+05,5.188156160000000149e+06,1.610399999999999920e+02
5.767547000000000698e+05,5.188144759999999776e+06,1.584500000000000171e+02
5.767559400000000605e+05,5.188143780000000261e+06,1.581899999999999977e+02
5.767572199999999721e+05,5.188142810000000522e+06,1.579500000000000171e+02
5.767349300000000512e+05,5.188160060000000522e+06,1.616500000000000057e+02
5.767360500000000466e+05,5.188159190000000410e+06,1.614900000000000091e+02
5.767370899999999674e+05,5.188158339999999851e+06,1.614099999999999966e+02
5.767388000000000466e+05,5.188157009999999776e+06,1.611899999999999977e+02
5.767399000000000233e+05,5.188156150000000373e+06,1.610399999999999920e+02
5.767547800000000279e+05,5.188144610000000335e+06,1.584300000000000068e+02
5.767560300000000279e+05,5.188143650000000373e+06,1.581700000000000159e+02
5.767572900000000373e+05,5.188142650000000373e+06,1.579099999999999966e+02
5.767353200000000652e+05,5.188159650000000373e+06,1.615800000000000125e+02
5.767363599999999860e+05,5.188158820000000298e+06,1.614500000000000171e+02
5.767375999999999767e+05,5.188157889999999665e+06,1.613400000000000034e+02
5.767395000000000000e+05,5.188156370000000112e+06,1.610800000000000125e+02
5.767547900000000373e+05,5.188144500000000000e+06,1.584200000000000159e+02
5.767560400000000373e+05,5.188143549999999814e+06,1.581599999999999966e+02
5.767574000000000233e+05,5.188142509999999776e+06,1.578700000000000045e+02
5.767351300000000047e+05,5.188159740000000224e+06,1.616200000000000045e+02
5.767361700000000419e+05,5.188158910000000149e+06,1.614799999999999898e+02
5.767372700000000186e+05,5.188158030000000261e+06,1.613799999999999955e+02
5.767391400000000140e+05,5.188156549999999814e+06,1.611200000000000045e+02
5.767407199999999721e+05,5.188155320000000298e+06,1.609300000000000068e+02
5.767556800000000512e+05,5.188143709999999963e+06,1.582199999999999989e+02
5.767569599999999627e+05,5.188142740000000224e+06,1.579600000000000080e+02
5.767349799999999814e+05,5.188159770000000484e+06,1.616299999999999955e+02
5.767360200000000186e+05,5.188158940000000410e+06,1.614900000000000091e+02
5.767370799999999581e+05,5.188158100000000559e+06,1.613900000000000148e+02
5.767389300000000512e+05,5.188156639999999665e+06,1.611500000000000057e+02
5.767545700000000652e+05,5.188144490000000224e+06,1.584500000000000171e+02
5.767559000000000233e+05,5.188143450000000186e+06,1.581700000000000159e+02
5.767571500000000233e+05,5.188142500000000000e+06,1.579099999999999966e+02
5.767353299999999581e+05,5.188159379999999888e+06,1.615500000000000114e+02
5.767363900000000140e+05,5.188158540000000037e+06,1.614500000000000171e+02
5.767380799999999581e+05,5.188157219999999739e+06,1.612899999999999920e+02
5.767403100000000559e+05,5.188155490000000224e+06,1.609900000000000091e+02
5.767554599999999627e+05,5.188143700000000186e+06,1.582500000000000000e+02
5.767567500000000000e+05,5.188142719999999739e+06,1.579799999999999898e+02
5.767349000000000233e+05,5.188159669999999925e+06,1.616299999999999955e+02
5.767359899999999907e+05,5.188158790000000037e+06,1.615000000000000000e+02
5.767371400000000140e+05,5.188157860000000335e+06,1.613799999999999955e+02
5.767389799999999814e+05,5.188156419999999925e+06,1.611200000000000045e+02
5.767550400000000373e+05,5.188143940000000410e+06,1.583300000000000125e+02
5.767563100000000559e+05,5.188142969999999739e+06,1.580800000000000125e+02
5.767345600000000559e+05,5.188159810000000522e+06,1.617800000000000011e+02
5.767356900000000605e+05,5.188158959999999963e+06,1.614900000000000091e+02
5.767368399999999674e+05,5.188158030000000261e+06,1.614000000000000057e+02
5.767390400000000373e+05,5.188156320000000298e+06,1.611200000000000045e+02
5.767551300000000047e+05,5.188143799999999814e+06,1.583000000000000114e+02
5.767563900000000140e+05,5.188142790000000037e+06,1.580399999999999920e+02
5.767343299999999581e+05,5.188159870000000112e+06,1.619300000000000068e+02
5.767359599999999627e+05,5.188158639999999665e+06,1.614699999999999989e+02
5.767371199999999953e+05,5.188157730000000447e+06,1.613799999999999955e+02
5.767545500000000466e+05,5.188144129999999888e+06,1.584300000000000068e+02
5.767558499999999767e+05,5.188143150000000373e+06,1.581500000000000057e+02
5.767137299999999814e+05,5.188176230000000447e+06,1.631500000000000057e+02
5.767353399999999674e+05,5.188159060000000522e+06,1.615399999999999920e+02
5.767366500000000233e+05,5.188158020000000484e+06,1.614500000000000171e+02
5.767386900000000605e+05,5.188156400000000373e+06,1.611599999999999966e+02
5.767551099999999860e+05,5.188143650000000373e+06,1.582800000000000011e+02
5.767563699999999953e+05,5.188142629999999888e+06,1.580099999999999909e+02
5.767346099999999860e+05,5.188159540000000037e+06,1.617500000000000000e+02
5.767357199999999721e+05,5.188158669999999925e+06,1.614900000000000091e+02
5.767370300000000279e+05,5.188157629999999888e+06,1.613900000000000148e+02
5.767407099999999627e+05,5.188154750000000000e+06,1.608400000000000034e+02
5.767554300000000512e+05,5.188143270000000484e+06,1.582199999999999989e+02
5.767567000000000698e+05,5.188142310000000522e+06,1.579399999999999977e+02
5.767345100000000093e+05,5.188159530000000261e+06,1.617899999999999920e+02
5.767357299999999814e+05,5.188158580000000075e+06,1.614900000000000091e+02
5.767369400000000605e+05,5.188157610000000335e+06,1.613799999999999955e+02
5.767544599999999627e+05,5.188143929999999702e+06,1.584500000000000171e+02
5.767557700000000186e+05,5.188142940000000410e+06,1.581500000000000057e+02
5.767057099999999627e+05,5.188182410000000149e+06,1.633499999999999943e+02
5.767349400000000605e+05,5.188159100000000559e+06,1.615500000000000114e+02
5.767386700000000419e+05,5.188156160000000149e+06,1.611500000000000057e+02
5.767551600000000326e+05,5.188143299999999814e+06,1.582400000000000091e+02
5.767564400000000605e+05,5.188142330000000075e+06,1.579699999999999989e+02
5.767344699999999721e+05,5.188159370000000112e+06,1.617000000000000171e+02
5.767365300000000279e+05,5.188157790000000037e+06,1.614600000000000080e+02
5.767404500000000698e+05,5.188154669999999925e+06,1.609099999999999966e+02
5.767550700000000652e+05,5.188143310000000522e+06,1.582500000000000000e+02
5.767563299999999581e+05,5.188142330000000075e+06,1.579900000000000091e+02
5.767343200000000652e+05,5.188159410000000149e+06,1.617599999999999909e+02
5.767362099999999627e+05,5.188157910000000149e+06,1.614500000000000171e+02
5.767392800000000279e+05,5.188155520000000484e+06,1.610699999999999932e+02
5.767549000000000233e+05,5.188143350000000559e+06,1.582700000000000102e+02
5.767561300000000047e+05,5.188142360000000335e+06,1.580200000000000102e+02
5.767341300000000047e+05,5.188159490000000224e+06,1.617800000000000011e+02
5.767358599999999860e+05,5.188158120000000112e+06,1.615000000000000000e+02
5.767382299999999814e+05,5.188156259999999776e+06,1.611599999999999966e+02
5.767550400000000373e+05,5.188143150000000373e+06,1.582400000000000091e+02
